0,,2,,6,,12,,20,,40,,60,,80,,100,,120,,160,,200,,400,,600,,800,,1000,,1200,,1400,,1600,,1800,,2000,,2200,,2400,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
490,0.0001944212418,490,-0.0008255467401,490,0.0003450416843,490,0.0003350418701,490,0.0006209303392,490,0.00136727246,490,0.0008178861463,490,0.0001513557363,490,0.0003376583627,490,4.55616937E-005,490,0.001196309458,490,0.0007679905393,490,5.534772572E-005,490,-7.894502778E-005,490,-0.0002411902387,490,-0.0001710725483,490,-0.0003818054684,490,2.303912333E-005,490,0.001372206258,490,-0.000185666242,490,0.00134460337,490,0.001002503093,490,0.001617750153,
489,0.0002567870542,489,-0.000895662175,489,0.0002657489968,489,0.0004180265241,489,0.0005532247014,489,0.0007773260586,489,0.0007670569466,489,0.0001171239128,489,0.0001141203393,489,-1.216623514E-005,489,0.001076636487,489,0.0009237388149,489,-5.145825708E-005,489,-0.000121957557,489,-0.0001983965049,489,-1.159675867E-005,489,-0.000426339655,489,2.964044506E-005,489,0.001431157463,489,-0.0001846312516,489,0.00118888577,489,0.0009520414751,489,0.001670393976,
488,0.0001192471391,488,-0.0009229406132,488,0.0002219771268,488,0.000205505552,488,0.0005627630162,488,0.0009251396405,488,0.000689139124,488,-2.288259384E-005,488,0.0001246329339,488,-2.712764763E-005,488,0.0009332073969,488,0.0004506754922,488,-0.0001439538901,488,-5.761834473E-005,488,-0.0003033810935,488,-0.0002502452116,488,-0.000435132155,488,-0.0001141938774,488,0.001309342566,488,-0.0002197680296,488,0.001143411617,488,0.0006718201912,488,0.001616996597,
487,0.0001869887055,487,-0.00087354891,487,0.000266215211,487,0.0002637286379,487,0.0005106678582,487,0.001024609432,487,0.0007201749249,487,2.296146158E-005,487,0.0001314170513,487,-2.795675528E-006,487,0.001112656901,487,0.0003476582351,487,-1.848218744E-005,487,-7.972805179E-006,487,-0.0003566139494,487,-0.000160463358,487,-0.0004795057175,487,-4.835229629E-005,487,0.0012971916,487,-0.000267268013,487,0.001199891674,487,0.0005900053075,487,0.001679670997,
486,9.073979891E-005,486,-0.0008122664294,486,0.0002857456566,486,0.0003160532215,486,0.000475422974,486,-0.000796091801,486,0.000812673301,486,4.799523595E-005,486,7.991733582E-005,486,-9.457702981E-005,486,0.001202928717,486,0.0007098812493,486,-7.112881576E-005,486,-9.2868926E-005,486,-0.0003072095278,486,-0.0002708380634,486,-0.0003940127499,486,-0.0001081381124,486,0.001413808903,486,-0.0002360676299,486,0.001296490547,486,0.0008940113476,486,0.001796261175,
485,8.059049287E-005,485,-0.0009140546317,485,0.0002563467133,485,0.0002317671315,485,0.0004030503042,485,0.002689840272,485,0.000610690855,485,-6.383010623E-005,485,8.543209697E-005,485,-7.283700688E-005,485,0.0009143482312,485,0.0005579160643,485,-0.0001147632211,485,-4.431451816E-005,485,-0.0003056574787,485,-0.0003390773199,485,-0.000290188269,485,-0.0001773344411,485,0.001189326984,485,-0.0003450264048,485,0.001186212176,485,0.0007044622907,485,0.001759352279,
484,0.0002698673925,484,-0.0009512504912,484,0.000295511185,484,0.0004207990132,484,0.0005526285968,484,0.0009528716328,484,0.0008034406928,484,0.0001089418147,484,0.0001989015436,484,6.712750474E-005,484,0.00103138166,484,0.000535963045,484,8.983360021E-005,484,2.976988435E-005,484,-0.0002026915899,484,-0.0001580827229,484,-0.0003842365986,484,-3.934649158E-006,484,0.001373686478,484,-0.0002062104322,484,0.001392228063,484,0.0008782405057,484,0.001963091781,
483,0.0002494311484,483,-0.0007841542247,483,0.0003776074154,483,0.0003625289537,483,0.0005265290383,483,0.001024972764,483,0.0007145224954,483,0.0001095632397,483,0.0002393299364,483,-8.318953769E-005,483,0.001187068759,483,0.001115304069,483,8.685611101E-005,483,-1.599723328E-005,483,-0.0002234937128,483,-0.0001425047521,483,-0.0005664296332,483,2.51094616E-006,483,0.001392565551,483,-0.0001943601237,483,0.001321364194,483,0.0009900493314,483,0.001979942201,
482,0.0002678988385,482,-0.0008033781778,482,0.0002534975938,482,0.0003033859539,482,0.0006117796293,482,0.00111032126,482,0.0007392849657,482,4.732212983E-005,482,0.0001843213104,482,0.0001477304613,482,0.001133704791,482,0.001377971261,482,-3.799893966E-005,482,-4.695460666E-005,482,-0.0002790646104,482,-0.0001460240746,482,-0.000218991845,482,4.356827048E-005,482,0.001372673782,482,-0.0001650175836,482,0.001353561762,482,0.0009394853259,482,0.002037675586,
481,-6.854063395E-005,481,-0.0009865318425,481,0.0001296562841,481,0.0002691939299,481,0.0004718468117,481,0.0007394665154,481,0.0007061216747,481,-0.0001288412313,481,0.0001622576674,481,3.305764039E-005,481,0.001194752054,481,-0.0001015129019,481,-0.0002090047783,481,-0.0001088109784,481,-0.0004451140121,481,-0.0003549586108,481,-0.0006383962464,481,-6.429598579E-005,481,0.001215855824,481,-0.0002393792238,481,0.001203629537,481,0.0008386344416,481,0.002065530745,
480,7.155471394E-005,480,-0.0009015519754,480,0.0001252543734,480,0.0002391745365,480,0.0004553398176,480,0.0008839210495,480,0.0007755886181,480,5.625385165E-005,480,0.0001764487097,480,1.317615806E-005,480,0.001136352075,480,0.001050764928,480,-6.947237853E-005,480,-1.190738203E-005,480,-0.000370011694,480,-0.0001870117412,480,-0.0005865938729,480,-6.155246956E-005,480,0.001407108502,480,-0.0001557020732,480,0.001329958555,480,0.0008069936885,480,0.002091150731,
479,2.886381299E-005,479,-0.0009466011543,479,0.0002257066226,479,0.00034294324,479,0.0005851321621,479,0.0009293421172,479,0.0007428893005,479,-2.464274257E-005,479,0.0001971922902,479,2.731055611E-005,479,0.001115407911,479,0.0006147088716,479,-0.0001325159392,479,-0.0001052395965,479,-0.0005179798463,479,-0.000376115524,479,-0.0004743859172,479,-0.0001830269903,479,0.001269541448,479,-0.0003126416996,479,0.001233897405,479,0.0006911095697,479,0.002102491679,
478,-9.105729259E-005,478,-0.001092049177,478,0.0002346938272,478,0.000326233916,478,0.000422198209,478,0.0006833574153,478,0.0005404727999,478,-0.0001370186947,478,0.0001234936208,478,-0.0001647588215,478,0.0009581899503,478,0.00102307857,478,-0.0002560402791,478,-0.0002516422246,478,-0.0004747479397,478,-0.0004032196885,478,-0.0007065261016,478,-0.0003224194515,478,0.001150938333,478,-0.0003889436484,478,0.00111003581,478,0.0006222265074,478,0.001870582229,
477,0.0001556802308,477,-0.0006658459315,477,0.0002954334777,477,0.0003061835887,477,0.0005680246977,477,0.0009735744679,477,0.0007739808061,477,6.790420593E-005,477,0.0002155023685,477,1.747337956E-005,477,0.001244696672,477,0.000145063299,477,-0.0001664666343,477,-0.0001967405551,477,-0.0005183935282,477,-0.000436942355,477,-0.0005989504862,477,-0.0001345344208,477,0.001250122441,477,-0.000326040783,477,0.001310225343,477,0.0007280833088,477,0.00213123532,
476,0.0002746852115,476,-0.0007454452571,476,0.0002808759164,476,0.000429660693,476,0.0006378065445,476,-0.0002078145917,476,0.0007493978483,476,0.0002224951168,476,0.000202086987,476,6.386538007E-005,476,0.00117383094,476,0.0004948591231,476,-0.0001272367808,476,-0.0001654316002,476,-0.0004286670883,476,-0.0003602350189,476,-0.0005280632176,476,-4.902525689E-005,476,0.001327803475,476,-0.0002543328155,476,0.001366934855,476,0.0008698366,476,0.002226584591,
475,0.0001460472995,475,-0.0007844642969,475,0.0002902268898,475,0.0003776333178,475,0.0005075319787,475,0.005450019613,475,0.0008579312707,475,0.0002365845285,475,0.0002818343055,475,-7.34064015E-005,475,0.001201293315,475,0.001186316018,475,-0.0001567888976,475,-0.0001692612423,475,-0.0003897195566,475,-0.0003859952849,475,-0.0005953314248,475,-0.0001652763458,475,0.001377114211,475,-0.0002239594178,475,0.001327362028,475,0.0008877340588,475,0.002308214083,
474,6.759352254E-005,474,-0.000834279519,474,0.0005991036887,474,0.0004103310639,474,0.0006118573947,474,0.0008132438525,474,0.0007462861831,474,-0.0003275410272,474,0.0001550328452,474,-6.109045444E-006,474,0.001103469869,474,0.0007375995046,474,-0.0001133139885,474,-0.0001575134374,474,-0.0005700489273,474,-0.0002695963194,474,-0.0006165800733,474,-9.395590314E-005,474,0.001301319804,474,-0.0002343083324,474,0.001327907317,474,0.0009898677235,474,0.00223134621,
473,8.087529568E-005,473,-0.0007930945139,473,8.431878086E-005,473,0.0003128151293,473,0.0004639948893,473,-0.0002019671228,473,0.0006886465126,473,0.0001533496543,473,2.658570338E-005,473,-0.000140434553,473,0.001008730149,473,-0.0001211294366,473,-0.0002491068735,473,-0.0002497277746,473,-0.0004297532432,473,-0.0003782363201,473,-0.0007038383046,473,-0.0002167667699,473,0.001272241469,473,-0.0002692858689,473,0.001207419438,473,0.0006489799125,473,0.002179882955,
472,9.371731721E-005,472,-0.000777074194,472,4.890134733E-005,472,0.0002909003815,472,0.0004973729374,472,0.001031122287,472,0.0007175561041,472,-0.0003368011385,472,7.199484389E-005,472,-0.0001617054222,472,0.000828286109,472,0.0007631931803,472,-0.0002693893621,472,-0.000203157324,472,-0.0006394818774,472,-0.0004722138692,472,-0.0007018741453,472,-8.17919572E-005,472,0.001234780066,472,-0.0002792715677,472,0.001220684149,472,4.030632408E-005,472,0.002224008786,
471,3.486979767E-005,471,-0.0008393950411,471,0.0004608075251,471,0.0003555339354,471,0.0004345579946,471,0.0008934406796,471,0.0007684054435,471,8.723658539E-006,471,3.458503124E-005,471,2.309089723E-005,471,0.0009960685857,471,0.0006661942462,471,-0.0001678121916,471,-0.000179766721,471,-0.0005420244415,471,-0.0004105644184,471,-0.0006081531174,471,-0.0001573581831,471,0.001254795352,471,-0.0003038984723,471,0.00129802234,471,0.001835278701,471,0.002202647738,
470,0.0002821451344,470,-0.0007504068199,470,0.0004291942751,470,0.0003656896879,470,0.0004859961336,470,0.0008788111736,470,0.0006813610671,470,-8.024576346E-006,470,0.0001639149996,470,-2.899131687E-005,470,0.0007408926613,470,0.0007896700408,470,-0.0001707102929,470,-0.0002597139101,470,-0.0005182900932,470,-0.0004713347007,470,-0.0006785104051,470,-0.0001638790272,470,0.001241114223,470,-0.0003556311131,470,0.001273202011,470,0.0005772263394,470,0.0021642996,
469,-1.625608456E-005,469,-0.0006953614065,469,4.460381388E-005,469,0.0003429173375,469,0.0005935305962,469,0.0009394075023,469,0.0007649046602,469,-3.986420779E-006,469,0.0002368953283,469,-5.798069833E-005,469,0.002565536648,469,0.0004721059522,469,-0.0001505784603,469,-0.0002373612224,469,-0.0004825569049,469,-0.0004131505557,469,-0.0005951763596,469,-0.0001724180911,469,0.001246254309,469,-0.0002446052677,469,0.001360001625,469,0.0007694686064,469,0.002437337767,
468,0.000257926702,468,-0.0007464272203,468,0.0003227885172,468,0.0004113933828,468,0.0005441272515,468,0.0008434067131,468,0.0006592462305,468,2.316855898E-005,468,0.0001591502078,468,-5.057823728E-005,468,-0.0005325618549,468,0.0006184676313,468,-0.0002083320724,468,-0.0002318763582,468,-0.0005174110411,468,-0.0005043281126,468,-0.0007304569008,468,-0.0001425565133,468,0.001189975883,468,-0.0003482854518,468,0.001387735363,468,0.001021677395,468,0.00238137343,
467,0.0001849428518,467,-0.0007746452466,467,0.0001482483494,467,0.0004275100364,467,0.0005289652618,467,0.000881482847,467,0.0006781202392,467,-0.0001046184843,467,0.0001128257063,467,-0.0001388818928,467,0.00161517784,467,0.0005848729052,467,-0.0002306344977,467,-0.0002140759607,467,-0.0005917123635,467,-0.0003109344689,467,-0.000646925997,467,-0.0001474732126,467,0.001251031063,467,-0.0001959643268,467,0.001497519435,467,0.001239374862,467,0.002383663785,
